user_id,credit_archetype,loans_taken,credit_risk_label,final_credit_limit,total_transactions
USER_004245,non_borrower,0,-1,0.0,11
USER_004246,occasional_borrower,1,0,62.5,10
USER_004247,non_borrower,0,-1,0.0,15
USER_004248,responsible_borrower,2,1,62.5,17
USER_004249,non_borrower,0,-1,0.0,14
USER_004250,responsible_borrower,1,0,62.5,12
USER_004251,non_borrower,0,-1,0.0,22
USER_004252,non_borrower,0,-1,0.0,19
USER_004253,non_borrower,0,-1,0.0,18
USER_004254,responsible_borrower,2,0,78.125,15
USER_004255,occasional_borrower,2,0,78.125,25
USER_004256,responsible_borrower,2,0,78.125,25
USER_004257,occasional_borrower,1,0,62.5,20
USER_004258,non_borrower,0,-1,0.0,19
USER_004259,responsible_borrower,3,0,97.65625,20
USER_004260,occasional_borrower,2,0,78.125,15
USER_004261,responsible_borrower,2,0,78.125,17
USER_004262,non_borrower,0,-1,0.0,7
USER_004263,non_borrower,0,-1,0.0,19
USER_004264,responsible_borrower,2,0,78.125,18
USER_004265,non_borrower,0,-1,0.0,12
USER_004266,responsible_borrower,2,0,78.125,15
USER_004267,non_borrower,0,-1,0.0,13
USER_004268,occasional_borrower,2,0,78.125,27
USER_004269,non_borrower,0,-1,0.0,17
USER_004270,responsible_borrower,3,0,97.65625,17
USER_004271,non_borrower,0,-1,0.0,11
USER_004272,responsible_borrower,2,1,62.5,21
USER_004273,responsible_borrower,2,0,78.125,18
USER_004274,responsible_borrower,3,0,97.65625,22
USER_004275,non_borrower,0,-1,0.0,16
USER_004276,responsible_borrower,2,0,78.125,17
USER_004277,non_borrower,0,-1,0.0,17
USER_004278,occasional_borrower,2,1,62.5,15
USER_004279,non_borrower,0,-1,0.0,15
USER_004280,risky_borrower,2,2,50.0,14
USER_004281,defaulter,1,2,50.0,11
USER_004282,non_borrower,0,-1,0.0,18
USER_004283,non_borrower,0,-1,0.0,13
USER_004284,non_borrower,0,-1,0.0,16
USER_004285,occasional_borrower,2,1,62.5,19
USER_004286,non_borrower,0,-1,0.0,17
USER_004287,defaulter,1,2,50.0,21
USER_004288,responsible_borrower,3,0,97.65625,29
USER_004289,non_borrower,0,-1,0.0,15
USER_004290,responsible_borrower,1,0,62.5,13
USER_004291,non_borrower,0,-1,0.0,14
USER_004292,occasional_borrower,2,0,78.125,18
USER_004293,occasional_borrower,2,1,62.5,19
USER_004294,responsible_borrower,2,0,78.125,16
USER_004295,non_borrower,0,-1,0.0,10
USER_004296,occasional_borrower,2,1,62.5,23
USER_004297,non_borrower,0,-1,0.0,12
USER_004298,non_borrower,0,-1,0.0,18
USER_004299,responsible_borrower,3,0,97.65625,25
USER_004300,occasional_borrower,2,1,62.5,19
USER_004301,responsible_borrower,2,1,62.5,25
USER_004302,occasional_borrower,1,1,50.0,17
USER_004303,non_borrower,0,-1,0.0,15
USER_004304,responsible_borrower,3,0,97.65625,22
USER_004305,occasional_borrower,1,0,62.5,17
USER_004306,responsible_borrower,2,0,78.125,13
USER_004307,occasional_borrower,2,0,78.125,19
USER_004308,non_borrower,0,-1,0.0,18
USER_004309,responsible_borrower,2,0,78.125,17
USER_004310,responsible_borrower,4,1,97.65625,27
USER_004311,responsible_borrower,3,0,97.65625,30
USER_004312,non_borrower,0,-1,0.0,14
USER_004313,non_borrower,0,-1,0.0,15
USER_004314,non_borrower,0,-1,0.0,11
USER_004315,responsible_borrower,2,0,78.125,17
USER_004316,responsible_borrower,2,0,78.125,13
USER_004317,non_borrower,0,-1,0.0,15
USER_004318,responsible_borrower,2,0,78.125,26
USER_004319,non_borrower,0,-1,0.0,11
USER_004320,occasional_borrower,1,1,50.0,19
USER_004321,occasional_borrower,1,1,50.0,17
USER_004322,responsible_borrower,3,0,97.65625,25
USER_004323,non_borrower,0,-1,0.0,14
USER_004324,non_borrower,0,-1,0.0,16
USER_004325,occasional_borrower,2,1,62.5,25
USER_004326,risky_borrower,4,2,50.0,27
USER_004327,occasional_borrower,1,0,62.5,23
USER_004328,occasional_borrower,2,0,78.125,16
USER_004329,responsible_borrower,3,1,78.125,21
USER_004330,responsible_borrower,2,0,78.125,19
USER_004331,non_borrower,0,-1,0.0,15
USER_004332,responsible_borrower,2,0,78.125,25
USER_004333,responsible_borrower,2,0,78.125,19
USER_004334,occasional_borrower,1,2,50.0,20
USER_004335,non_borrower,0,-1,0.0,14
USER_004336,responsible_borrower,2,0,78.125,17
USER_004337,occasional_borrower,2,1,62.5,18
USER_004338,defaulter,1,2,50.0,15
USER_004339,risky_borrower,2,1,50.0,12
USER_004340,responsible_borrower,3,0,97.65625,25
USER_004341,non_borrower,0,-1,0.0,16
USER_004342,non_borrower,0,-1,0.0,17
USER_004343,non_borrower,0,-1,0.0,12
USER_004344,non_borrower,0,-1,0.0,11
USER_004345,non_borrower,0,-1,0.0,16
USER_004346,responsible_borrower,2,1,62.5,13
USER_004347,non_borrower,0,-1,0.0,13
USER_004348,non_borrower,0,-1,0.0,16
USER_004349,non_borrower,0,-1,0.0,17
USER_004350,non_borrower,0,-1,0.0,12
USER_004351,occasional_borrower,1,1,50.0,19
USER_004352,non_borrower,0,-1,0.0,21
USER_004353,occasional_borrower,2,0,78.125,16
USER_004354,non_borrower,0,-1,0.0,18
USER_004355,responsible_borrower,4,0,122.0703125,27
USER_004356,responsible_borrower,3,0,97.65625,22
USER_004357,non_borrower,0,-1,0.0,12
USER_004358,responsible_borrower,4,0,122.0703125,26
USER_004359,non_borrower,0,-1,0.0,15
USER_004360,responsible_borrower,3,0,97.65625,22
USER_004361,responsible_borrower,2,0,78.125,16
USER_004362,non_borrower,0,-1,0.0,18
USER_004363,responsible_borrower,2,0,78.125,12
USER_004364,non_borrower,0,-1,0.0,20
USER_004365,occasional_borrower,1,0,62.5,16
USER_004366,occasional_borrower,1,0,62.5,12
USER_004367,non_borrower,0,-1,0.0,15
USER_004368,non_borrower,0,-1,0.0,9
USER_004369,non_borrower,0,-1,0.0,18
USER_004370,non_borrower,0,-1,0.0,14
USER_004371,responsible_borrower,1,0,62.5,11
USER_004372,non_borrower,0,-1,0.0,12
USER_004373,non_borrower,0,-1,0.0,20
USER_004374,responsible_borrower,2,1,62.5,16
USER_004375,non_borrower,0,-1,0.0,12
USER_004376,non_borrower,0,-1,0.0,16
USER_004377,non_borrower,0,-1,0.0,8
USER_004378,non_borrower,0,-1,0.0,20
USER_004379,occasional_borrower,1,0,62.5,26
USER_004380,responsible_borrower,3,0,97.65625,22
USER_004381,responsible_borrower,3,0,97.65625,21
USER_004382,responsible_borrower,2,0,78.125,25
USER_004383,non_borrower,0,-1,0.0,18
USER_004384,non_borrower,0,-1,0.0,18
USER_004385,non_borrower,0,-1,0.0,19
USER_004386,non_borrower,0,-1,0.0,13
USER_004387,non_borrower,0,-1,0.0,20
USER_004388,non_borrower,0,-1,0.0,16
USER_004389,occasional_borrower,1,0,62.5,16
USER_004390,responsible_borrower,2,0,78.125,22
USER_004391,occasional_borrower,2,1,62.5,24
USER_004392,non_borrower,0,-1,0.0,13
USER_004393,occasional_borrower,2,0,78.125,22
USER_004394,responsible_borrower,1,0,62.5,9
USER_004395,risky_borrower,2,1,50.0,18
USER_004396,non_borrower,0,-1,0.0,16
USER_004397,responsible_borrower,4,0,122.0703125,24
USER_004398,responsible_borrower,3,0,97.65625,25
USER_004399,non_borrower,0,-1,0.0,16
USER_004400,occasional_borrower,1,0,62.5,20
USER_004401,responsible_borrower,2,0,78.125,15
USER_004402,non_borrower,0,-1,0.0,17
USER_004403,non_borrower,0,-1,0.0,15
USER_004404,occasional_borrower,1,1,50.0,11
USER_004405,non_borrower,0,-1,0.0,12
USER_004406,defaulter,1,2,50.0,17
USER_004407,non_borrower,0,-1,0.0,15
USER_004408,responsible_borrower,3,1,78.125,21
USER_004409,non_borrower,0,-1,0.0,14
USER_004410,occasional_borrower,2,1,62.5,16
USER_004411,non_borrower,0,-1,0.0,15
USER_004412,non_borrower,0,-1,0.0,18
USER_004413,non_borrower,0,-1,0.0,11
USER_004414,non_borrower,0,-1,0.0,11
USER_004415,non_borrower,0,-1,0.0,12
USER_004416,responsible_borrower,1,0,62.5,10
USER_004417,responsible_borrower,2,0,78.125,21
USER_004418,occasional_borrower,2,1,50.0,25
USER_004419,non_borrower,0,-1,0.0,17
USER_004420,responsible_borrower,3,0,97.65625,23
USER_004421,non_borrower,0,-1,0.0,12
USER_004422,occasional_borrower,1,2,50.0,10
USER_004423,responsible_borrower,2,0,78.125,23
USER_004424,occasional_borrower,1,0,62.5,23
USER_004425,responsible_borrower,3,0,97.65625,25
USER_004426,occasional_borrower,1,0,62.5,13
USER_004427,responsible_borrower,2,0,78.125,16
USER_004428,non_borrower,0,-1,0.0,9
USER_004429,occasional_borrower,1,1,50.0,18
USER_004430,risky_borrower,2,1,50.0,12
USER_004431,responsible_borrower,3,0,97.65625,20
USER_004432,non_borrower,0,-1,0.0,19
USER_004433,non_borrower,0,-1,0.0,10
USER_004434,responsible_borrower,2,1,62.5,10
USER_004435,non_borrower,0,-1,0.0,21
USER_004436,risky_borrower,5,1,50.0,31
USER_004437,responsible_borrower,2,0,78.125,27
USER_004438,responsible_borrower,2,0,78.125,21
USER_004439,occasional_borrower,1,0,62.5,14
USER_004440,responsible_borrower,2,1,62.5,19
USER_004441,non_borrower,0,-1,0.0,17
USER_004442,responsible_borrower,2,1,62.5,17
USER_004443,risky_borrower,3,1,50.0,24
USER_004444,responsible_borrower,2,0,78.125,16
USER_004445,responsible_borrower,3,1,78.125,17
USER_004446,non_borrower,0,-1,0.0,14
USER_004447,non_borrower,0,-1,0.0,19
USER_004448,non_borrower,0,-1,0.0,13
USER_004449,responsible_borrower,3,0,97.65625,20
USER_004450,non_borrower,0,-1,0.0,11
USER_004451,non_borrower,0,-1,0.0,13
USER_004452,non_borrower,0,-1,0.0,19
USER_004453,non_borrower,0,-1,0.0,21
USER_004454,responsible_borrower,2,0,78.125,23
USER_004455,risky_borrower,3,1,50.0,18
USER_004456,non_borrower,0,-1,0.0,17
USER_004457,responsible_borrower,2,0,78.125,16
USER_004458,non_borrower,0,-1,0.0,12
USER_004459,responsible_borrower,1,0,62.5,12
USER_004460,occasional_borrower,1,0,62.5,16
USER_004461,non_borrower,0,-1,0.0,20
USER_004462,occasional_borrower,2,0,78.125,22
USER_004463,non_borrower,0,-1,0.0,18
USER_004464,responsible_borrower,2,0,78.125,14
USER_004465,non_borrower,0,-1,0.0,13
USER_004466,non_borrower,0,-1,0.0,14
USER_004467,responsible_borrower,2,0,78.125,15
USER_004468,responsible_borrower,2,0,78.125,25
USER_004469,non_borrower,0,-1,0.0,6
USER_004470,responsible_borrower,3,0,97.65625,21
USER_004471,risky_borrower,3,1,50.0,22
USER_004472,responsible_borrower,2,1,62.5,26
USER_004473,non_borrower,0,-1,0.0,17
USER_004474,non_borrower,0,-1,0.0,22
USER_004475,non_borrower,0,-1,0.0,16
USER_004476,responsible_borrower,2,0,78.125,19
USER_004477,responsible_borrower,3,0,97.65625,21
USER_004478,non_borrower,0,-1,0.0,10
USER_004479,occasional_borrower,1,0,62.5,16
USER_004480,defaulter,1,2,50.0,14
USER_004481,non_borrower,0,-1,0.0,18
USER_004482,non_borrower,0,-1,0.0,14
USER_004483,non_borrower,0,-1,0.0,5
USER_004484,responsible_borrower,3,0,97.65625,20
USER_004485,risky_borrower,1,2,50.0,19
USER_004486,responsible_borrower,3,1,78.125,16
USER_004487,non_borrower,0,-1,0.0,15
USER_004488,responsible_borrower,2,0,78.125,24
USER_004489,non_borrower,0,-1,0.0,16
USER_004490,non_borrower,0,-1,0.0,22
USER_004491,non_borrower,0,-1,0.0,12
USER_004492,non_borrower,0,-1,0.0,17
USER_004493,non_borrower,0,-1,0.0,12
USER_004494,responsible_borrower,2,0,78.125,20
USER_004495,responsible_borrower,1,1,50.0,8
USER_004496,non_borrower,0,-1,0.0,20
USER_004497,non_borrower,0,-1,0.0,12
USER_004498,non_borrower,0,-1,0.0,16
USER_004499,responsible_borrower,2,0,78.125,15
USER_004500,responsible_borrower,3,0,97.65625,27
USER_004501,non_borrower,0,-1,0.0,20
USER_004502,risky_borrower,3,1,50.0,22
USER_004503,non_borrower,0,-1,0.0,10
USER_004504,non_borrower,0,-1,0.0,14
USER_004505,occasional_borrower,1,1,50.0,15
USER_004506,non_borrower,0,-1,0.0,15
USER_004507,responsible_borrower,4,0,122.0703125,27
USER_004508,non_borrower,0,-1,0.0,8
USER_004509,responsible_borrower,2,0,78.125,18
USER_004510,non_borrower,0,-1,0.0,21
USER_004511,responsible_borrower,4,0,122.0703125,30
USER_004512,non_borrower,0,-1,0.0,16
USER_004513,responsible_borrower,1,0,62.5,10
USER_004514,non_borrower,0,-1,0.0,15
USER_004515,occasional_borrower,1,1,50.0,15
USER_004516,responsible_borrower,2,0,78.125,16
USER_004517,occasional_borrower,2,1,62.5,19
USER_004518,non_borrower,0,-1,0.0,13
USER_004519,responsible_borrower,2,1,62.5,15
USER_004520,responsible_borrower,3,0,97.65625,25
USER_004521,non_borrower,0,-1,0.0,11
USER_004522,non_borrower,0,-1,0.0,14
USER_004523,non_borrower,0,-1,0.0,18
USER_004524,responsible_borrower,3,0,97.65625,28
USER_004525,non_borrower,0,-1,0.0,17
USER_004526,responsible_borrower,2,0,78.125,17
USER_004527,occasional_borrower,1,0,62.5,16
USER_004528,responsible_borrower,3,1,78.125,20
USER_004529,responsible_borrower,2,0,78.125,15
USER_004530,non_borrower,0,-1,0.0,8
USER_004531,occasional_borrower,2,1,62.5,17
USER_004532,non_borrower,0,-1,0.0,13
USER_004533,responsible_borrower,2,0,78.125,23
USER_004534,responsible_borrower,2,0,78.125,15
USER_004535,responsible_borrower,2,0,78.125,26
USER_004536,non_borrower,0,-1,0.0,15
USER_004537,responsible_borrower,1,0,62.5,12
USER_004538,non_borrower,0,-1,0.0,15
USER_004539,occasional_borrower,2,0,78.125,22
USER_004540,risky_borrower,3,2,50.0,24
USER_004541,occasional_borrower,2,1,62.5,22
USER_004542,responsible_borrower,3,1,78.125,22
USER_004543,responsible_borrower,3,0,97.65625,26
USER_004544,responsible_borrower,2,0,78.125,20
USER_004545,non_borrower,0,-1,0.0,13
USER_004546,non_borrower,0,-1,0.0,27
USER_004547,non_borrower,0,-1,0.0,15
USER_004548,non_borrower,0,-1,0.0,14
USER_004549,occasional_borrower,1,0,62.5,12
USER_004550,risky_borrower,4,1,50.0,29
USER_004551,responsible_borrower,2,0,78.125,14
USER_004552,responsible_borrower,3,0,97.65625,17
USER_004553,non_borrower,0,-1,0.0,9
USER_004554,non_borrower,0,-1,0.0,16
USER_004555,responsible_borrower,3,0,97.65625,20
USER_004556,responsible_borrower,2,0,78.125,15
USER_004557,non_borrower,0,-1,0.0,17
USER_004558,occasional_borrower,1,1,50.0,24
USER_004559,non_borrower,0,-1,0.0,17
USER_004560,responsible_borrower,3,1,78.125,18
USER_004561,responsible_borrower,2,0,78.125,13
USER_004562,occasional_borrower,1,0,62.5,12
USER_004563,occasional_borrower,1,0,62.5,22
USER_004564,non_borrower,0,-1,0.0,16
USER_004565,non_borrower,0,-1,0.0,15
USER_004566,non_borrower,0,-1,0.0,17
USER_004567,non_borrower,0,-1,0.0,23
USER_004568,responsible_borrower,2,0,78.125,13
USER_004569,non_borrower,0,-1,0.0,14
USER_004570,occasional_borrower,1,0,62.5,15
USER_004571,responsible_borrower,3,0,97.65625,18
USER_004572,occasional_borrower,1,1,50.0,15
USER_004573,non_borrower,0,-1,0.0,16
USER_004574,responsible_borrower,2,1,62.5,20
USER_004575,non_borrower,0,-1,0.0,12
USER_004576,defaulter,1,2,50.0,16
USER_004577,responsible_borrower,2,0,78.125,16
USER_004578,non_borrower,0,-1,0.0,14
USER_004579,responsible_borrower,2,0,78.125,17
USER_004580,responsible_borrower,2,0,78.125,23
USER_004581,responsible_borrower,4,0,122.0703125,26
USER_004582,non_borrower,0,-1,0.0,18
USER_004583,non_borrower,0,-1,0.0,13
USER_004584,risky_borrower,2,2,50.0,20
USER_004585,non_borrower,0,-1,0.0,14
USER_004586,non_borrower,0,-1,0.0,18
USER_004587,occasional_borrower,2,0,78.125,15
USER_004588,occasional_borrower,2,1,62.5,15
USER_004589,occasional_borrower,1,1,50.0,24
USER_004590,responsible_borrower,4,0,122.0703125,28
USER_004591,non_borrower,0,-1,0.0,12
USER_004592,non_borrower,0,-1,0.0,12
USER_004593,non_borrower,0,-1,0.0,16
USER_004594,risky_borrower,4,2,50.0,28
USER_004595,occasional_borrower,1,1,50.0,24
USER_004596,non_borrower,0,-1,0.0,15
USER_004597,responsible_borrower,1,0,62.5,12
USER_004598,responsible_borrower,2,0,78.125,17
USER_004599,non_borrower,0,-1,0.0,18
USER_004600,responsible_borrower,2,0,78.125,22
USER_004601,non_borrower,0,-1,0.0,17
USER_004602,non_borrower,0,-1,0.0,17
USER_004603,occasional_borrower,1,0,62.5,14
USER_004604,non_borrower,0,-1,0.0,18
USER_004605,responsible_borrower,4,0,122.0703125,33
USER_004606,occasional_borrower,1,1,50.0,16
USER_004607,risky_borrower,2,2,50.0,17
USER_004608,non_borrower,0,-1,0.0,12
USER_004609,occasional_borrower,2,0,78.125,17
USER_004610,responsible_borrower,2,0,78.125,15
USER_004611,responsible_borrower,3,0,97.65625,21
USER_004612,non_borrower,0,-1,0.0,21
USER_004613,non_borrower,0,-1,0.0,21
USER_004614,non_borrower,0,-1,0.0,15
USER_004615,responsible_borrower,2,1,62.5,24
USER_004616,defaulter,1,2,50.0,20
USER_004617,non_borrower,0,-1,0.0,18
USER_004618,non_borrower,0,-1,0.0,14
USER_004619,occasional_borrower,2,1,62.5,11
USER_004620,non_borrower,0,-1,0.0,18
USER_004621,responsible_borrower,3,1,78.125,27
USER_004622,non_borrower,0,-1,0.0,22
USER_004623,responsible_borrower,3,1,62.5,24
USER_004624,responsible_borrower,2,1,62.5,21
USER_004625,non_borrower,0,-1,0.0,10
USER_004626,non_borrower,0,-1,0.0,13
USER_004627,occasional_borrower,2,0,78.125,14
USER_004628,non_borrower,0,-1,0.0,10
USER_004629,non_borrower,0,-1,0.0,17
USER_004630,non_borrower,0,-1,0.0,20
USER_004631,non_borrower,0,-1,0.0,10
USER_004632,non_borrower,0,-1,0.0,16
USER_004633,responsible_borrower,2,0,78.125,20
USER_004634,responsible_borrower,2,0,78.125,29
USER_004635,non_borrower,0,-1,0.0,11
USER_004636,non_borrower,0,-1,0.0,14
USER_004637,non_borrower,0,-1,0.0,14
USER_004638,non_borrower,0,-1,0.0,10
USER_004639,non_borrower,0,-1,0.0,18
USER_004640,non_borrower,0,-1,0.0,16
USER_004641,non_borrower,0,-1,0.0,7
USER_004642,non_borrower,0,-1,0.0,22
USER_004643,risky_borrower,2,1,50.0,20
USER_004644,non_borrower,0,-1,0.0,13
USER_004645,occasional_borrower,2,0,78.125,13
USER_004646,non_borrower,0,-1,0.0,16
USER_004647,non_borrower,0,-1,0.0,11
USER_004648,responsible_borrower,3,1,62.5,17
USER_004649,risky_borrower,3,1,50.0,18
USER_004650,responsible_borrower,2,0,78.125,17
USER_004651,non_borrower,0,-1,0.0,19
USER_004652,responsible_borrower,1,1,50.0,13
USER_004653,non_borrower,0,-1,0.0,11
USER_004654,non_borrower,0,-1,0.0,17
USER_004655,occasional_borrower,2,0,78.125,17
USER_004656,non_borrower,0,-1,0.0,17
USER_004657,non_borrower,0,-1,0.0,18
USER_004658,non_borrower,0,-1,0.0,15
USER_004659,responsible_borrower,3,0,97.65625,22
USER_004660,risky_borrower,1,2,50.0,20
USER_004661,responsible_borrower,3,0,97.65625,19
USER_004662,non_borrower,0,-1,0.0,16
USER_004663,non_borrower,0,-1,0.0,14
USER_004664,non_borrower,0,-1,0.0,17
USER_004665,non_borrower,0,-1,0.0,14
USER_004666,non_borrower,0,-1,0.0,12
USER_004667,responsible_borrower,2,0,78.125,17
USER_004668,responsible_borrower,2,1,62.5,17
USER_004669,non_borrower,0,-1,0.0,19
USER_004670,responsible_borrower,3,0,97.65625,24
USER_004671,non_borrower,0,-1,0.0,18
USER_004672,responsible_borrower,2,0,78.125,18
USER_004673,non_borrower,0,-1,0.0,15
USER_004674,non_borrower,0,-1,0.0,15
USER_004675,non_borrower,0,-1,0.0,11
USER_004676,responsible_borrower,2,0,78.125,15
USER_004677,non_borrower,0,-1,0.0,17
USER_004678,non_borrower,0,-1,0.0,17
USER_004679,occasional_borrower,1,1,50.0,8
USER_004680,responsible_borrower,2,0,78.125,22
USER_004681,responsible_borrower,1,0,62.5,13
USER_004682,defaulter,1,2,50.0,8
USER_004683,risky_borrower,1,2,50.0,17
USER_004684,non_borrower,0,-1,0.0,13
USER_004685,occasional_borrower,1,0,62.5,11
USER_004686,responsible_borrower,3,0,97.65625,24
USER_004687,non_borrower,0,-1,0.0,9
USER_004688,non_borrower,0,-1,0.0,16
USER_004689,non_borrower,0,-1,0.0,18
USER_004690,occasional_borrower,1,0,62.5,20
USER_004691,occasional_borrower,2,1,62.5,18
USER_004692,non_borrower,0,-1,0.0,13
USER_004693,non_borrower,0,-1,0.0,14
USER_004694,non_borrower,0,-1,0.0,14
USER_004695,responsible_borrower,3,0,97.65625,22
USER_004696,occasional_borrower,1,0,62.5,16
USER_004697,risky_borrower,2,2,50.0,18
USER_004698,responsible_borrower,2,1,62.5,21
USER_004699,occasional_borrower,2,1,50.0,21
USER_004700,responsible_borrower,3,0,97.65625,20
USER_004701,responsible_borrower,2,1,62.5,15
USER_004702,responsible_borrower,2,0,78.125,16
USER_004703,occasional_borrower,2,0,78.125,18
USER_004704,risky_borrower,4,1,50.0,30
USER_004705,occasional_borrower,1,1,50.0,18
USER_004706,occasional_borrower,2,1,62.5,15
USER_004707,non_borrower,0,-1,0.0,12
USER_004708,non_borrower,0,-1,0.0,15
USER_004709,responsible_borrower,3,1,78.125,24
USER_004710,responsible_borrower,3,0,97.65625,19
USER_004711,responsible_borrower,2,0,78.125,23
USER_004712,non_borrower,0,-1,0.0,13
USER_004713,non_borrower,0,-1,0.0,13
USER_004714,non_borrower,0,-1,0.0,12
USER_004715,non_borrower,0,-1,0.0,18
USER_004716,risky_borrower,1,1,50.0,9
USER_004717,non_borrower,0,-1,0.0,14
USER_004718,responsible_borrower,3,0,97.65625,19
USER_004719,non_borrower,0,-1,0.0,16
USER_004720,responsible_borrower,2,0,78.125,25
USER_004721,non_borrower,0,-1,0.0,15
USER_004722,responsible_borrower,2,0,78.125,24
USER_004723,responsible_borrower,2,0,78.125,14
USER_004724,non_borrower,0,-1,0.0,11
USER_004725,non_borrower,0,-1,0.0,15
USER_004726,non_borrower,0,-1,0.0,25
USER_004727,non_borrower,0,-1,0.0,13
USER_004728,risky_borrower,2,2,50.0,17
USER_004729,responsible_borrower,2,0,78.125,14
USER_004730,non_borrower,0,-1,0.0,12
USER_004731,responsible_borrower,3,0,97.65625,24
USER_004732,risky_borrower,2,1,50.0,20
USER_004733,risky_borrower,4,1,50.0,23
USER_004734,non_borrower,0,-1,0.0,18
USER_004735,non_borrower,0,-1,0.0,18
USER_004736,responsible_borrower,3,1,78.125,22
USER_004737,non_borrower,0,-1,0.0,12
USER_004738,responsible_borrower,3,0,97.65625,22
USER_004739,non_borrower,0,-1,0.0,18
USER_004740,responsible_borrower,3,1,78.125,22
USER_004741,responsible_borrower,2,0,78.125,19
USER_004742,responsible_borrower,3,0,97.65625,17
USER_004743,responsible_borrower,2,0,78.125,16
USER_004744,risky_borrower,2,1,50.0,15
USER_004745,non_borrower,0,-1,0.0,15
USER_004746,non_borrower,0,-1,0.0,17
USER_004747,occasional_borrower,1,0,62.5,15
USER_004748,occasional_borrower,1,0,62.5,14
USER_004749,non_borrower,0,-1,0.0,14
USER_004750,responsible_borrower,2,0,78.125,18
USER_004751,risky_borrower,4,1,50.0,35
USER_004752,occasional_borrower,1,1,50.0,16
USER_004753,risky_borrower,3,1,50.0,20
USER_004754,risky_borrower,3,1,50.0,19
USER_004755,responsible_borrower,3,0,97.65625,22
USER_004756,non_borrower,0,-1,0.0,12
USER_004757,non_borrower,0,-1,0.0,11
USER_004758,defaulter,1,2,50.0,15
USER_004759,responsible_borrower,3,0,97.65625,22
USER_004760,responsible_borrower,3,0,97.65625,19
USER_004761,responsible_borrower,2,0,78.125,21
USER_004762,non_borrower,0,-1,0.0,12
USER_004763,responsible_borrower,1,0,62.5,12
USER_004764,non_borrower,0,-1,0.0,10
USER_004765,non_borrower,0,-1,0.0,14
USER_004766,non_borrower,0,-1,0.0,21
USER_004767,responsible_borrower,2,1,62.5,17
USER_004768,risky_borrower,4,1,50.0,23
USER_004769,occasional_borrower,1,0,62.5,15
USER_004770,responsible_borrower,3,0,97.65625,23
USER_004771,responsible_borrower,2,1,62.5,17
USER_004772,responsible_borrower,3,0,97.65625,24
USER_004773,non_borrower,0,-1,0.0,14
USER_004774,occasional_borrower,2,1,62.5,18
USER_004775,occasional_borrower,2,0,78.125,14
USER_004776,non_borrower,0,-1,0.0,14
USER_004777,non_borrower,0,-1,0.0,13
USER_004778,occasional_borrower,2,1,50.0,21
USER_004779,risky_borrower,3,2,50.0,24
USER_004780,non_borrower,0,-1,0.0,9
USER_004781,non_borrower,0,-1,0.0,13
USER_004782,occasional_borrower,1,0,62.5,20
USER_004783,responsible_borrower,3,0,97.65625,27
USER_004784,non_borrower,0,-1,0.0,10
USER_004785,responsible_borrower,2,0,78.125,19
USER_004786,risky_borrower,2,1,50.0,19
USER_004787,responsible_borrower,2,0,78.125,16
USER_004788,non_borrower,0,-1,0.0,13
USER_004789,occasional_borrower,1,0,62.5,20
USER_004790,non_borrower,0,-1,0.0,18
USER_004791,non_borrower,0,-1,0.0,12
USER_004792,responsible_borrower,3,0,97.65625,17
USER_004793,risky_borrower,2,2,50.0,20
USER_004794,responsible_borrower,2,0,78.125,18
USER_004795,responsible_borrower,1,0,62.5,11
USER_004796,non_borrower,0,-1,0.0,13
USER_004797,non_borrower,0,-1,0.0,14
USER_004798,non_borrower,0,-1,0.0,15
USER_004799,non_borrower,0,-1,0.0,19
USER_004800,risky_borrower,4,1,50.0,27
USER_004801,non_borrower,0,-1,0.0,19
USER_004802,occasional_borrower,1,0,62.5,8
USER_004803,non_borrower,0,-1,0.0,7
USER_004804,non_borrower,0,-1,0.0,17
USER_004805,non_borrower,0,-1,0.0,11
USER_004806,non_borrower,0,-1,0.0,19
USER_004807,non_borrower,0,-1,0.0,21
USER_004808,risky_borrower,1,2,50.0,12
USER_004809,non_borrower,0,-1,0.0,16
USER_004810,responsible_borrower,3,0,97.65625,26
USER_004811,responsible_borrower,2,0,78.125,21
USER_004812,responsible_borrower,4,1,97.65625,35
USER_004813,non_borrower,0,-1,0.0,11
USER_004814,non_borrower,0,-1,0.0,17
USER_004815,non_borrower,0,-1,0.0,18
USER_004816,non_borrower,0,-1,0.0,19
USER_004817,responsible_borrower,2,0,78.125,19
USER_004818,non_borrower,0,-1,0.0,14
USER_004819,responsible_borrower,3,0,97.65625,20
USER_004820,non_borrower,0,-1,0.0,16
USER_004821,non_borrower,0,-1,0.0,20
USER_004822,non_borrower,0,-1,0.0,16
USER_004823,occasional_borrower,2,0,78.125,24
USER_004824,non_borrower,0,-1,0.0,15
USER_004825,responsible_borrower,2,0,78.125,13
USER_004826,non_borrower,0,-1,0.0,12
USER_004827,non_borrower,0,-1,0.0,21
USER_004828,responsible_borrower,2,0,78.125,20
USER_004829,non_borrower,0,-1,0.0,18
USER_004830,occasional_borrower,2,1,62.5,23
USER_004831,responsible_borrower,3,0,97.65625,21
USER_004832,non_borrower,0,-1,0.0,18
USER_004833,responsible_borrower,2,0,78.125,15
USER_004834,occasional_borrower,2,1,62.5,16
USER_004835,occasional_borrower,1,0,62.5,13
USER_004836,occasional_borrower,1,0,62.5,17
