user_id,credit_archetype,loans_taken,credit_risk_label,final_credit_limit,total_transactions
USER_005457,responsible_borrower,2,0,78.125,18
USER_005458,responsible_borrower,4,1,97.65625,28
USER_005459,responsible_borrower,3,0,97.65625,20
USER_005460,responsible_borrower,2,0,78.125,25
USER_005461,responsible_borrower,2,0,78.125,23
USER_005462,responsible_borrower,1,0,62.5,12
USER_005463,responsible_borrower,2,0,78.125,13
USER_005464,responsible_borrower,2,0,78.125,16
USER_005465,non_borrower,0,-1,0.0,13
USER_005466,responsible_borrower,1,0,62.5,10
USER_005467,responsible_borrower,2,1,62.5,14
USER_005468,non_borrower,0,-1,0.0,17
USER_005469,responsible_borrower,2,1,62.5,19
USER_005470,non_borrower,0,-1,0.0,11
USER_005471,responsible_borrower,3,0,97.65625,22
USER_005472,responsible_borrower,2,0,78.125,14
USER_005473,responsible_borrower,2,0,78.125,24
USER_005474,occasional_borrower,1,1,50.0,15
USER_005475,non_borrower,0,-1,0.0,19
USER_005476,non_borrower,0,-1,0.0,9
USER_005477,responsible_borrower,2,0,78.125,12
USER_005478,risky_borrower,2,1,50.0,17
USER_005479,occasional_borrower,1,1,50.0,12
USER_005480,responsible_borrower,2,0,78.125,12
USER_005481,risky_borrower,1,2,50.0,19
USER_005482,non_borrower,0,-1,0.0,13
USER_005483,non_borrower,0,-1,0.0,12
USER_005484,responsible_borrower,2,0,78.125,22
USER_005485,responsible_borrower,3,0,97.65625,25
USER_005486,non_borrower,0,-1,0.0,18
USER_005487,non_borrower,0,-1,0.0,6
USER_005488,responsible_borrower,4,1,97.65625,32
USER_005489,non_borrower,0,-1,0.0,11
USER_005490,responsible_borrower,3,1,62.5,18
USER_005491,responsible_borrower,2,0,78.125,15
USER_005492,risky_borrower,3,2,50.0,21
USER_005493,non_borrower,0,-1,0.0,11
USER_005494,non_borrower,0,-1,0.0,14
USER_005495,defaulter,1,2,50.0,15
USER_005496,responsible_borrower,2,0,78.125,19
USER_005497,responsible_borrower,2,0,78.125,17
USER_005498,occasional_borrower,2,1,62.5,18
USER_005499,non_borrower,0,-1,0.0,19
USER_005500,non_borrower,0,-1,0.0,11
USER_005501,responsible_borrower,3,0,97.65625,23
USER_005502,responsible_borrower,3,0,97.65625,20
USER_005503,occasional_borrower,1,0,62.5,13
USER_005504,non_borrower,0,-1,0.0,10
USER_005505,responsible_borrower,2,0,78.125,15
USER_005506,non_borrower,0,-1,0.0,17
USER_005507,risky_borrower,1,2,50.0,13
USER_005508,defaulter,1,2,50.0,17
USER_005509,occasional_borrower,2,1,62.5,11
USER_005510,responsible_borrower,2,0,78.125,12
USER_005511,risky_borrower,1,2,50.0,25
USER_005512,responsible_borrower,3,1,78.125,27
USER_005513,occasional_borrower,2,1,62.5,19
USER_005514,non_borrower,0,-1,0.0,17
USER_005515,responsible_borrower,3,1,78.125,25
USER_005516,responsible_borrower,2,0,78.125,19
USER_005517,occasional_borrower,1,0,62.5,14
USER_005518,non_borrower,0,-1,0.0,22
USER_005519,non_borrower,0,-1,0.0,16
USER_005520,non_borrower,0,-1,0.0,12
USER_005521,non_borrower,0,-1,0.0,16
USER_005522,occasional_borrower,2,1,62.5,22
USER_005523,non_borrower,0,-1,0.0,17
USER_005524,occasional_borrower,1,0,62.5,29
USER_005525,non_borrower,0,-1,0.0,14
USER_005526,responsible_borrower,3,0,97.65625,18
USER_005527,responsible_borrower,2,0,78.125,13
USER_005528,non_borrower,0,-1,0.0,22
USER_005529,responsible_borrower,2,0,78.125,20
USER_005530,responsible_borrower,2,0,78.125,19
USER_005531,non_borrower,0,-1,0.0,7
USER_005532,responsible_borrower,2,0,78.125,15
USER_005533,non_borrower,0,-1,0.0,20
USER_005534,risky_borrower,2,1,50.0,14
USER_005535,responsible_borrower,2,0,78.125,20
USER_005536,occasional_borrower,2,0,78.125,20
USER_005537,non_borrower,0,-1,0.0,14
USER_005538,non_borrower,0,-1,0.0,10
USER_005539,occasional_borrower,2,1,62.5,17
USER_005540,non_borrower,0,-1,0.0,15
USER_005541,occasional_borrower,1,2,50.0,17
USER_005542,responsible_borrower,2,0,78.125,18
USER_005543,responsible_borrower,2,1,62.5,18
USER_005544,occasional_borrower,2,1,62.5,19
USER_005545,non_borrower,0,-1,0.0,20
USER_005546,non_borrower,0,-1,0.0,16
USER_005547,non_borrower,0,-1,0.0,14
USER_005548,responsible_borrower,3,0,97.65625,21
USER_005549,responsible_borrower,4,0,122.0703125,23
USER_005550,responsible_borrower,2,0,78.125,17
USER_005551,non_borrower,0,-1,0.0,18
USER_005552,non_borrower,0,-1,0.0,15
USER_005553,responsible_borrower,2,0,78.125,15
USER_005554,occasional_borrower,2,0,78.125,17
USER_005555,responsible_borrower,3,0,97.65625,19
USER_005556,responsible_borrower,3,0,97.65625,22
USER_005557,defaulter,1,2,50.0,9
USER_005558,non_borrower,0,-1,0.0,10
USER_005559,non_borrower,0,-1,0.0,13
USER_005560,non_borrower,0,-1,0.0,12
USER_005561,occasional_borrower,1,1,50.0,25
USER_005562,non_borrower,0,-1,0.0,11
USER_005563,responsible_borrower,2,1,50.0,24
USER_005564,non_borrower,0,-1,0.0,14
USER_005565,non_borrower,0,-1,0.0,20
USER_005566,non_borrower,0,-1,0.0,16
USER_005567,risky_borrower,3,1,50.0,21
USER_005568,non_borrower,0,-1,0.0,19
USER_005569,non_borrower,0,-1,0.0,15
USER_005570,non_borrower,0,-1,0.0,14
USER_005571,defaulter,1,2,50.0,13
USER_005572,responsible_borrower,3,0,97.65625,22
USER_005573,responsible_borrower,3,0,97.65625,16
USER_005574,non_borrower,0,-1,0.0,22
USER_005575,occasional_borrower,1,1,50.0,21
USER_005576,risky_borrower,2,2,50.0,14
USER_005577,non_borrower,0,-1,0.0,8
USER_005578,responsible_borrower,2,0,78.125,15
USER_005579,risky_borrower,2,1,50.0,18
USER_005580,non_borrower,0,-1,0.0,16
USER_005581,occasional_borrower,1,0,62.5,15
USER_005582,occasional_borrower,1,0,62.5,17
USER_005583,non_borrower,0,-1,0.0,16
USER_005584,non_borrower,0,-1,0.0,13
USER_005585,non_borrower,0,-1,0.0,6
USER_005586,responsible_borrower,2,0,78.125,20
USER_005587,occasional_borrower,1,0,62.5,15
USER_005588,responsible_borrower,3,1,78.125,22
USER_005589,responsible_borrower,2,0,78.125,13
USER_005590,non_borrower,0,-1,0.0,16
USER_005591,responsible_borrower,3,0,97.65625,27
USER_005592,non_borrower,0,-1,0.0,20
USER_005593,occasional_borrower,2,0,78.125,14
USER_005594,occasional_borrower,2,0,78.125,19
USER_005595,responsible_borrower,2,0,78.125,24
USER_005596,responsible_borrower,3,0,97.65625,20
USER_005597,occasional_borrower,2,1,62.5,18
USER_005598,occasional_borrower,2,1,62.5,19
USER_005599,responsible_borrower,3,0,97.65625,22
USER_005600,non_borrower,0,-1,0.0,19
USER_005601,non_borrower,0,-1,0.0,17
USER_005602,responsible_borrower,2,0,78.125,20
USER_005603,non_borrower,0,-1,0.0,9
USER_005604,non_borrower,0,-1,0.0,9
USER_005605,responsible_borrower,2,0,78.125,18
USER_005606,responsible_borrower,4,1,97.65625,31
USER_005607,defaulter,1,2,50.0,14
USER_005608,occasional_borrower,2,1,62.5,16
USER_005609,non_borrower,0,-1,0.0,8
USER_005610,responsible_borrower,2,0,78.125,21
USER_005611,responsible_borrower,3,0,97.65625,26
USER_005612,occasional_borrower,1,1,50.0,16
USER_005613,responsible_borrower,3,0,97.65625,20
USER_005614,non_borrower,0,-1,0.0,21
USER_005615,responsible_borrower,2,1,62.5,14
USER_005616,non_borrower,0,-1,0.0,10
USER_005617,non_borrower,0,-1,0.0,15
USER_005618,non_borrower,0,-1,0.0,17
USER_005619,responsible_borrower,2,0,78.125,21
USER_005620,responsible_borrower,2,0,78.125,15
USER_005621,occasional_borrower,2,0,78.125,17
USER_005622,non_borrower,0,-1,0.0,16
USER_005623,occasional_borrower,1,0,62.5,16
USER_005624,defaulter,1,2,50.0,9
USER_005625,responsible_borrower,4,0,122.0703125,25
USER_005626,non_borrower,0,-1,0.0,21
USER_005627,responsible_borrower,2,0,78.125,15
USER_005628,non_borrower,0,-1,0.0,13
USER_005629,non_borrower,0,-1,0.0,14
USER_005630,occasional_borrower,2,1,62.5,19
USER_005631,occasional_borrower,1,0,62.5,13
USER_005632,occasional_borrower,2,0,78.125,24
USER_005633,occasional_borrower,1,0,62.5,18
USER_005634,non_borrower,0,-1,0.0,11
USER_005635,non_borrower,0,-1,0.0,8
USER_005636,non_borrower,0,-1,0.0,17
USER_005637,non_borrower,0,-1,0.0,14
USER_005638,non_borrower,0,-1,0.0,12
USER_005639,non_borrower,0,-1,0.0,9
USER_005640,responsible_borrower,2,0,78.125,22
USER_005641,non_borrower,0,-1,0.0,19
USER_005642,responsible_borrower,2,0,78.125,18
USER_005643,occasional_borrower,2,1,50.0,22
USER_005644,risky_borrower,2,1,50.0,15
USER_005645,non_borrower,0,-1,0.0,7
USER_005646,non_borrower,0,-1,0.0,17
USER_005647,responsible_borrower,2,0,78.125,24
USER_005648,occasional_borrower,2,1,62.5,13
USER_005649,responsible_borrower,3,0,97.65625,22
USER_005650,occasional_borrower,1,1,50.0,15
USER_005651,non_borrower,0,-1,0.0,14
USER_005652,non_borrower,0,-1,0.0,17
USER_005653,responsible_borrower,2,0,78.125,13
USER_005654,responsible_borrower,2,1,62.5,25
USER_005655,non_borrower,0,-1,0.0,21
USER_005656,non_borrower,0,-1,0.0,11
USER_005657,non_borrower,0,-1,0.0,22
USER_005658,non_borrower,0,-1,0.0,21
USER_005659,responsible_borrower,2,1,62.5,17
USER_005660,responsible_borrower,4,1,97.65625,29
USER_005661,risky_borrower,2,1,50.0,16
USER_005662,occasional_borrower,1,0,62.5,17
USER_005663,non_borrower,0,-1,0.0,23
USER_005664,non_borrower,0,-1,0.0,21
USER_005665,non_borrower,0,-1,0.0,19
USER_005666,responsible_borrower,2,0,78.125,18
USER_005667,responsible_borrower,3,0,97.65625,32
USER_005668,responsible_borrower,3,0,97.65625,18
USER_005669,responsible_borrower,3,0,97.65625,24
USER_005670,responsible_borrower,3,1,78.125,25
USER_005671,non_borrower,0,-1,0.0,9
USER_005672,occasional_borrower,1,1,50.0,26
USER_005673,responsible_borrower,2,0,78.125,18
USER_005674,non_borrower,0,-1,0.0,18
USER_005675,non_borrower,0,-1,0.0,14
USER_005676,responsible_borrower,2,0,78.125,20
USER_005677,risky_borrower,3,1,50.0,23
USER_005678,defaulter,1,2,50.0,17
USER_005679,non_borrower,0,-1,0.0,10
USER_005680,non_borrower,0,-1,0.0,19
USER_005681,responsible_borrower,2,0,78.125,21
USER_005682,responsible_borrower,2,0,78.125,17
USER_005683,non_borrower,0,-1,0.0,13
USER_005684,occasional_borrower,1,1,50.0,17
USER_005685,responsible_borrower,3,1,78.125,19
USER_005686,non_borrower,0,-1,0.0,13
USER_005687,responsible_borrower,2,0,78.125,21
USER_005688,non_borrower,0,-1,0.0,17
USER_005689,risky_borrower,1,2,50.0,15
USER_005690,non_borrower,0,-1,0.0,15
USER_005691,responsible_borrower,3,0,97.65625,18
USER_005692,non_borrower,0,-1,0.0,17
USER_005693,occasional_borrower,1,0,62.5,18
USER_005694,non_borrower,0,-1,0.0,11
USER_005695,responsible_borrower,4,0,122.0703125,28
USER_005696,occasional_borrower,2,0,78.125,23
USER_005697,non_borrower,0,-1,0.0,13
USER_005698,non_borrower,0,-1,0.0,10
USER_005699,responsible_borrower,3,0,97.65625,26
USER_005700,responsible_borrower,2,1,62.5,16
USER_005701,responsible_borrower,3,0,97.65625,22
USER_005702,risky_borrower,3,0,50.0,20
USER_005703,responsible_borrower,2,0,78.125,15
USER_005704,non_borrower,0,-1,0.0,12
USER_005705,non_borrower,0,-1,0.0,20
USER_005706,non_borrower,0,-1,0.0,14
USER_005707,non_borrower,0,-1,0.0,17
USER_005708,responsible_borrower,3,0,97.65625,28
USER_005709,non_borrower,0,-1,0.0,13
USER_005710,occasional_borrower,2,1,62.5,24
USER_005711,responsible_borrower,3,0,97.65625,17
USER_005712,responsible_borrower,2,1,62.5,19
USER_005713,non_borrower,0,-1,0.0,16
USER_005714,responsible_borrower,4,0,122.0703125,28
USER_005715,risky_borrower,4,1,50.0,29
USER_005716,responsible_borrower,3,0,97.65625,25
USER_005717,non_borrower,0,-1,0.0,12
USER_005718,non_borrower,0,-1,0.0,27
USER_005719,non_borrower,0,-1,0.0,14
USER_005720,non_borrower,0,-1,0.0,16
USER_005721,non_borrower,0,-1,0.0,7
USER_005722,responsible_borrower,2,0,78.125,13
USER_005723,risky_borrower,2,2,50.0,17
USER_005724,occasional_borrower,2,1,50.0,16
USER_005725,responsible_borrower,3,0,97.65625,21
USER_005726,non_borrower,0,-1,0.0,14
USER_005727,non_borrower,0,-1,0.0,18
USER_005728,non_borrower,0,-1,0.0,12
USER_005729,non_borrower,0,-1,0.0,14
USER_005730,responsible_borrower,2,0,78.125,14
USER_005731,risky_borrower,4,2,50.0,26
USER_005732,responsible_borrower,3,0,97.65625,20
USER_005733,occasional_borrower,2,1,62.5,17
USER_005734,non_borrower,0,-1,0.0,18
USER_005735,non_borrower,0,-1,0.0,18
USER_005736,defaulter,1,2,50.0,23
USER_005737,occasional_borrower,2,1,62.5,21
USER_005738,occasional_borrower,2,1,50.0,17
USER_005739,defaulter,1,2,50.0,20
USER_005740,responsible_borrower,2,0,78.125,15
USER_005741,non_borrower,0,-1,0.0,13
USER_005742,responsible_borrower,4,1,97.65625,34
USER_005743,non_borrower,0,-1,0.0,10
USER_005744,occasional_borrower,1,0,62.5,26
USER_005745,non_borrower,0,-1,0.0,9
USER_005746,responsible_borrower,2,0,78.125,15
USER_005747,non_borrower,0,-1,0.0,17
USER_005748,responsible_borrower,2,0,78.125,19
USER_005749,responsible_borrower,2,0,78.125,13
USER_005750,occasional_borrower,1,1,50.0,23
USER_005751,risky_borrower,3,1,50.0,19
USER_005752,responsible_borrower,2,0,78.125,17
USER_005753,non_borrower,0,-1,0.0,12
USER_005754,non_borrower,0,-1,0.0,14
USER_005755,occasional_borrower,2,1,62.5,12
USER_005756,risky_borrower,3,1,50.0,25
USER_005757,responsible_borrower,2,0,78.125,16
USER_005758,occasional_borrower,1,0,62.5,13
USER_005759,non_borrower,0,-1,0.0,12
USER_005760,responsible_borrower,2,0,78.125,22
USER_005761,responsible_borrower,4,0,122.0703125,28
USER_005762,non_borrower,0,-1,0.0,19
USER_005763,non_borrower,0,-1,0.0,15
USER_005764,occasional_borrower,2,1,50.0,21
USER_005765,non_borrower,0,-1,0.0,18
USER_005766,non_borrower,0,-1,0.0,13
USER_005767,non_borrower,0,-1,0.0,16
USER_005768,non_borrower,0,-1,0.0,15
USER_005769,occasional_borrower,1,1,50.0,17
USER_005770,responsible_borrower,2,0,78.125,17
USER_005771,non_borrower,0,-1,0.0,19
USER_005772,occasional_borrower,1,0,62.5,20
USER_005773,responsible_borrower,2,0,78.125,17
USER_005774,occasional_borrower,2,1,62.5,12
USER_005775,responsible_borrower,3,0,97.65625,18
USER_005776,responsible_borrower,4,0,122.0703125,29
USER_005777,responsible_borrower,2,0,78.125,14
USER_005778,responsible_borrower,2,1,62.5,14
USER_005779,non_borrower,0,-1,0.0,13
USER_005780,responsible_borrower,2,0,78.125,19
USER_005781,responsible_borrower,3,0,97.65625,18
USER_005782,non_borrower,0,-1,0.0,13
USER_005783,non_borrower,0,-1,0.0,20
USER_005784,non_borrower,0,-1,0.0,19
USER_005785,responsible_borrower,3,0,97.65625,24
USER_005786,non_borrower,0,-1,0.0,18
USER_005787,risky_borrower,2,2,50.0,22
USER_005788,responsible_borrower,4,0,122.0703125,27
USER_005789,non_borrower,0,-1,0.0,15
USER_005790,responsible_borrower,3,0,97.65625,20
USER_005791,non_borrower,0,-1,0.0,18
USER_005792,non_borrower,0,-1,0.0,18
USER_005793,responsible_borrower,2,1,62.5,31
USER_005794,non_borrower,0,-1,0.0,8
USER_005795,risky_borrower,4,1,50.0,29
USER_005796,responsible_borrower,2,0,78.125,20
USER_005797,non_borrower,0,-1,0.0,17
USER_005798,non_borrower,0,-1,0.0,11
USER_005799,non_borrower,0,-1,0.0,17
USER_005800,non_borrower,0,-1,0.0,10
USER_005801,responsible_borrower,2,0,78.125,14
USER_005802,responsible_borrower,3,0,97.65625,24
USER_005803,risky_borrower,1,2,50.0,13
USER_005804,non_borrower,0,-1,0.0,16
USER_005805,risky_borrower,1,2,50.0,20
USER_005806,non_borrower,0,-1,0.0,18
USER_005807,responsible_borrower,2,0,78.125,25
USER_005808,defaulter,1,2,50.0,17
USER_005809,occasional_borrower,1,0,62.5,23
USER_005810,non_borrower,0,-1,0.0,15
USER_005811,non_borrower,0,-1,0.0,11
USER_005812,responsible_borrower,2,0,78.125,22
USER_005813,responsible_borrower,2,1,62.5,19
USER_005814,non_borrower,0,-1,0.0,16
USER_005815,non_borrower,0,-1,0.0,13
USER_005816,non_borrower,0,-1,0.0,19
USER_005817,responsible_borrower,2,0,78.125,20
USER_005818,non_borrower,0,-1,0.0,17
USER_005819,responsible_borrower,2,0,78.125,17
USER_005820,responsible_borrower,3,1,78.125,20
USER_005821,responsible_borrower,2,0,78.125,23
USER_005822,responsible_borrower,2,0,78.125,26
USER_005823,defaulter,1,2,50.0,16
USER_005824,responsible_borrower,2,0,78.125,16
USER_005825,non_borrower,0,-1,0.0,19
USER_005826,occasional_borrower,1,0,62.5,12
USER_005827,non_borrower,0,-1,0.0,7
USER_005828,non_borrower,0,-1,0.0,15
USER_005829,occasional_borrower,1,0,62.5,18
USER_005830,responsible_borrower,2,0,78.125,18
USER_005831,occasional_borrower,2,0,78.125,25
USER_005832,risky_borrower,2,1,50.0,13
USER_005833,occasional_borrower,1,1,50.0,12
USER_005834,occasional_borrower,2,1,62.5,17
USER_005835,non_borrower,0,-1,0.0,12
USER_005836,responsible_borrower,3,1,78.125,23
USER_005837,occasional_borrower,1,0,62.5,12
USER_005838,non_borrower,0,-1,0.0,10
USER_005839,responsible_borrower,2,0,78.125,16
USER_005840,risky_borrower,1,2,50.0,11
USER_005841,responsible_borrower,2,0,78.125,17
USER_005842,non_borrower,0,-1,0.0,10
USER_005843,responsible_borrower,2,0,78.125,20
USER_005844,occasional_borrower,1,1,50.0,16
USER_005845,non_borrower,0,-1,0.0,16
USER_005846,occasional_borrower,1,1,50.0,13
USER_005847,responsible_borrower,3,0,97.65625,18
USER_005848,responsible_borrower,2,0,78.125,20
USER_005849,non_borrower,0,-1,0.0,14
USER_005850,non_borrower,0,-1,0.0,21
USER_005851,non_borrower,0,-1,0.0,22
USER_005852,responsible_borrower,2,0,78.125,19
USER_005853,responsible_borrower,3,1,62.5,22
USER_005854,responsible_borrower,2,0,78.125,14
USER_005855,occasional_borrower,1,0,62.5,13
USER_005856,non_borrower,0,-1,0.0,18
USER_005857,occasional_borrower,1,0,62.5,20
USER_005858,responsible_borrower,2,0,78.125,23
USER_005859,non_borrower,0,-1,0.0,19
USER_005860,responsible_borrower,4,0,122.0703125,28
USER_005861,responsible_borrower,2,0,78.125,17
USER_005862,responsible_borrower,3,1,78.125,17
USER_005863,non_borrower,0,-1,0.0,9
USER_005864,non_borrower,0,-1,0.0,12
USER_005865,responsible_borrower,3,0,97.65625,19
USER_005866,non_borrower,0,-1,0.0,13
USER_005867,occasional_borrower,1,1,50.0,21
USER_005868,responsible_borrower,3,0,97.65625,19
USER_005869,non_borrower,0,-1,0.0,14
USER_005870,risky_borrower,3,1,50.0,21
USER_005871,occasional_borrower,2,0,78.125,22
USER_005872,non_borrower,0,-1,0.0,17
USER_005873,responsible_borrower,2,0,78.125,17
USER_005874,responsible_borrower,3,1,78.125,21
USER_005875,risky_borrower,2,1,50.0,13
USER_005876,occasional_borrower,2,1,62.5,15
USER_005877,non_borrower,0,-1,0.0,15
USER_005878,non_borrower,0,-1,0.0,18
USER_005879,non_borrower,0,-1,0.0,11
USER_005880,non_borrower,0,-1,0.0,12
USER_005881,risky_borrower,2,2,50.0,16
USER_005882,non_borrower,0,-1,0.0,9
USER_005883,responsible_borrower,2,0,78.125,25
USER_005884,responsible_borrower,2,0,78.125,16
USER_005885,responsible_borrower,2,1,62.5,12
USER_005886,non_borrower,0,-1,0.0,14
USER_005887,non_borrower,0,-1,0.0,12
USER_005888,non_borrower,0,-1,0.0,8
USER_005889,non_borrower,0,-1,0.0,14
USER_005890,non_borrower,0,-1,0.0,21
USER_005891,responsible_borrower,2,0,78.125,19
USER_005892,responsible_borrower,1,0,62.5,12
USER_005893,risky_borrower,4,1,50.0,28
USER_005894,responsible_borrower,2,0,78.125,13
USER_005895,non_borrower,0,-1,0.0,7
USER_005896,responsible_borrower,3,0,97.65625,20
USER_005897,non_borrower,0,-1,0.0,14
USER_005898,non_borrower,0,-1,0.0,14
USER_005899,non_borrower,0,-1,0.0,17
USER_005900,occasional_borrower,1,2,50.0,17
USER_005901,non_borrower,0,-1,0.0,11
USER_005902,responsible_borrower,2,0,78.125,17
USER_005903,non_borrower,0,-1,0.0,20
USER_005904,non_borrower,0,-1,0.0,19
USER_005905,responsible_borrower,2,0,78.125,12
USER_005906,responsible_borrower,3,0,97.65625,32
USER_005907,defaulter,1,2,50.0,14
USER_005908,responsible_borrower,3,0,97.65625,19
USER_005909,responsible_borrower,2,1,62.5,17
USER_005910,responsible_borrower,2,0,78.125,18
USER_005911,occasional_borrower,1,0,62.5,13
USER_005912,responsible_borrower,2,1,62.5,15
USER_005913,non_borrower,0,-1,0.0,13
USER_005914,responsible_borrower,2,0,78.125,14
USER_005915,responsible_borrower,3,1,78.125,19
USER_005916,non_borrower,0,-1,0.0,19
USER_005917,non_borrower,0,-1,0.0,24
USER_005918,occasional_borrower,1,0,62.5,9
USER_005919,responsible_borrower,4,1,97.65625,22
USER_005920,non_borrower,0,-1,0.0,12
USER_005921,responsible_borrower,2,0,78.125,18
USER_005922,occasional_borrower,1,0,62.5,16
USER_005923,responsible_borrower,4,0,122.0703125,26
USER_005924,non_borrower,0,-1,0.0,10
USER_005925,risky_borrower,3,2,50.0,19
USER_005926,non_borrower,0,-1,0.0,9
USER_005927,non_borrower,0,-1,0.0,19
USER_005928,non_borrower,0,-1,0.0,23
USER_005929,responsible_borrower,2,0,78.125,18
USER_005930,occasional_borrower,2,1,62.5,22
USER_005931,responsible_borrower,1,0,62.5,7
USER_005932,responsible_borrower,2,1,62.5,14
USER_005933,risky_borrower,1,2,50.0,19
USER_005934,non_borrower,0,-1,0.0,10
USER_005935,non_borrower,0,-1,0.0,9
USER_005936,responsible_borrower,2,1,62.5,19
USER_005937,responsible_borrower,2,1,62.5,17
USER_005938,non_borrower,0,-1,0.0,17
USER_005939,non_borrower,0,-1,0.0,17
USER_005940,occasional_borrower,1,0,62.5,17
USER_005941,responsible_borrower,3,1,62.5,21
USER_005942,occasional_borrower,2,1,62.5,24
USER_005943,non_borrower,0,-1,0.0,16
USER_005944,responsible_borrower,2,0,78.125,19
USER_005945,responsible_borrower,3,0,97.65625,22
USER_005946,responsible_borrower,2,0,78.125,19
USER_005947,non_borrower,0,-1,0.0,19
USER_005948,non_borrower,0,-1,0.0,23
USER_005949,occasional_borrower,2,1,50.0,10
USER_005950,responsible_borrower,3,0,97.65625,22
USER_005951,responsible_borrower,3,0,97.65625,23
USER_005952,occasional_borrower,1,0,62.5,24
USER_005953,non_borrower,0,-1,0.0,15
USER_005954,responsible_borrower,4,0,122.0703125,22
USER_005955,non_borrower,0,-1,0.0,14
USER_005956,occasional_borrower,1,1,50.0,12
USER_005957,risky_borrower,1,2,50.0,14
USER_005958,risky_borrower,2,1,50.0,15
USER_005959,non_borrower,0,-1,0.0,16
USER_005960,non_borrower,0,-1,0.0,12
USER_005961,responsible_borrower,2,0,78.125,26
USER_005962,non_borrower,0,-1,0.0,18
USER_005963,non_borrower,0,-1,0.0,10
USER_005964,responsible_borrower,2,0,78.125,21
USER_005965,responsible_borrower,2,1,62.5,20
USER_005966,responsible_borrower,2,0,78.125,26
USER_005967,non_borrower,0,-1,0.0,10
USER_005968,non_borrower,0,-1,0.0,15
USER_005969,non_borrower,0,-1,0.0,18
USER_005970,non_borrower,0,-1,0.0,13
USER_005971,non_borrower,0,-1,0.0,15
USER_005972,non_borrower,0,-1,0.0,15
USER_005973,non_borrower,0,-1,0.0,12
USER_005974,non_borrower,0,-1,0.0,7
USER_005975,non_borrower,0,-1,0.0,9
USER_005976,occasional_borrower,1,1,50.0,12
USER_005977,responsible_borrower,4,0,122.0703125,28
USER_005978,risky_borrower,3,1,50.0,20
USER_005979,non_borrower,0,-1,0.0,19
USER_005980,occasional_borrower,2,1,62.5,19
USER_005981,non_borrower,0,-1,0.0,13
USER_005982,non_borrower,0,-1,0.0,19
USER_005983,non_borrower,0,-1,0.0,20
USER_005984,non_borrower,0,-1,0.0,8
USER_005985,non_borrower,0,-1,0.0,9
USER_005986,responsible_borrower,3,0,97.65625,19
USER_005987,responsible_borrower,2,0,78.125,21
USER_005988,responsible_borrower,3,0,97.65625,24
USER_005989,occasional_borrower,1,0,62.5,15
USER_005990,responsible_borrower,2,1,62.5,23
USER_005991,responsible_borrower,2,0,78.125,21
USER_005992,responsible_borrower,2,0,78.125,15
USER_005993,responsible_borrower,1,0,62.5,12
USER_005994,responsible_borrower,3,0,97.65625,27
USER_005995,non_borrower,0,-1,0.0,13
USER_005996,responsible_borrower,2,0,78.125,23
USER_005997,non_borrower,0,-1,0.0,11
USER_005998,non_borrower,0,-1,0.0,13
USER_005999,non_borrower,0,-1,0.0,15
USER_006000,responsible_borrower,2,0,78.125,26
USER_006001,risky_borrower,5,1,50.0,30
USER_006002,non_borrower,0,-1,0.0,15
USER_006003,occasional_borrower,1,0,62.5,20
USER_006004,non_borrower,0,-1,0.0,15
USER_006005,non_borrower,0,-1,0.0,19
USER_006006,responsible_borrower,2,0,78.125,22
USER_006007,responsible_borrower,1,0,62.5,11
USER_006008,non_borrower,0,-1,0.0,13
USER_006009,responsible_borrower,2,0,78.125,15
USER_006010,non_borrower,0,-1,0.0,17
USER_006011,responsible_borrower,2,1,62.5,13
USER_006012,responsible_borrower,3,0,97.65625,26
USER_006013,occasional_borrower,2,0,78.125,18
USER_006014,responsible_borrower,2,0,78.125,11
USER_006015,non_borrower,0,-1,0.0,14
USER_006016,occasional_borrower,1,0,62.5,18
USER_006017,non_borrower,0,-1,0.0,18
USER_006018,non_borrower,0,-1,0.0,12
USER_006019,occasional_borrower,1,0,62.5,20
USER_006020,non_borrower,0,-1,0.0,19
USER_006021,responsible_borrower,4,0,122.0703125,25
USER_006022,responsible_borrower,2,0,78.125,18
USER_006023,risky_borrower,2,1,50.0,17
USER_006024,occasional_borrower,2,1,50.0,20
USER_006025,occasional_borrower,1,1,50.0,16
USER_006026,non_borrower,0,-1,0.0,17
USER_006027,responsible_borrower,3,0,97.65625,19
USER_006028,responsible_borrower,3,0,97.65625,23
USER_006029,non_borrower,0,-1,0.0,12
USER_006030,non_borrower,0,-1,0.0,16
USER_006031,responsible_borrower,3,0,97.65625,17
USER_006032,occasional_borrower,2,0,78.125,17
USER_006033,occasional_borrower,2,0,78.125,15
USER_006034,non_borrower,0,-1,0.0,20
USER_006035,occasional_borrower,1,0,62.5,13
USER_006036,non_borrower,0,-1,0.0,11
USER_006037,non_borrower,0,-1,0.0,22
USER_006038,responsible_borrower,2,0,78.125,26
USER_006039,responsible_borrower,2,0,78.125,29
USER_006040,non_borrower,0,-1,0.0,11
USER_006041,occasional_borrower,2,1,62.5,19
USER_006042,responsible_borrower,3,1,78.125,20
USER_006043,risky_borrower,1,2,50.0,19
USER_006044,non_borrower,0,-1,0.0,12
USER_006045,responsible_borrower,3,0,97.65625,17
USER_006046,responsible_borrower,2,0,78.125,16
USER_006047,non_borrower,0,-1,0.0,17
